reg,prov,reg_lat,reg_lng,venue,venue_lat,venue_lng,cat
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Casino Conrad Cairo,30.065492570278476,31.22771499272538,Casino
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Maison Thomas,30.059065374920433,31.22398634158076,Italian Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Abou El Sid Restaurant (مطعم أبو السيد),30.059445541311554,31.224119986491996,Egyptian Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,U Bistro & Bar,30.059126971749567,31.224584617495015,Lounge
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Outdoors,30.05666015499251,31.226338296116072,Bar
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Gelato Mio,30.060951478607407,31.222406506827564,Ice Cream Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Richy,30.0674406409517,31.226433944286047,Bar
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Zamalek Art Gallery,30.061764,31.223172,Art Gallery
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,'Sufi' Bookstore & more,30.060297063216538,31.222551473693184,Bookstore
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Marriott Gardens,30.057039248571854,31.224651128573708,Hotel
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Lychee Fruit Bar,30.060838900232227,31.22247833380263,Juice Bar
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Cairo Marriott Hotel & Omar Khayyam Casino (فندق الماريوت),30.05711098689203,31.225081086158752,Hotel
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Zaza Cuisine,30.060551424515076,31.22087001800537,Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Deals,30.059619,31.224233,Pub
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Marriott Executive Lounge,30.056925821453152,31.225156869962152,Hotel
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Harry's Pub,30.058194946603326,31.22467908482997,Pub
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,The Burger Factory,30.0597203445974,31.221991181373593,Burger Joint
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Ahwak - Salon De Thé,30.058348588045607,31.224468078409995,Tea Room
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,El Corniche (الكورنيش),30.066932756038707,31.227745145988024,Road
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Makino,30.067563438482793,31.222171803620167,Japanese Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Marriott Omar's Cafe,30.056994614752522,31.224480442911993,Hotel Bar
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Gourmet Egypt,30.06045497830327,31.222315248263687,Gourmet Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Hilton Cairo Zamalek Residences,30.067459660756878,31.222164640784936,Hotel
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Hana,30.061531209327867,31.222215337280524,Korean Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Cafeteria Granita,30.058284,31.223559,Bistro
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,JW Marriot Steakhouse,30.057247409215208,31.224630682700653,Steakhouse
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Abd El Wahab,30.056916196573876,31.22628142061556,Lebanese Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Zööba (زووبا),30.06124837014216,31.219262645315787,Middle Eastern Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Azza Fahmy,30.065928600364355,31.220256879003998,Jewelry Store
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Starbucks,30.061257,31.219549,Coffee Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Holm,30.056429037960097,31.222862428769236,Café
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Fairmont Nile City Sky Pool,30.071709537033282,31.227617906998947,Roof Deck
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Mandarine Koueider,30.06263394562906,31.219732275388324,Pastry Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Fairmont Nile City,30.072023328732282,31.227709650993347,Hotel
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Zamalek Cinema,30.061760222603002,31.218793667827992,Multiplex
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Mince,30.06554413385268,31.22125433658391,Burger Joint
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Makani,30.060347403951813,31.221399313099166,Sushi Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Sobhy (صبحى كابر),30.07036216222181,31.233483910078828,Middle Eastern Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Nile Maxim,30.056860883348406,31.22650121862454,Boat or Ferry
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Sip,30.055571,31.225267,Café
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Cake Cafè,30.05635282013911,31.222776022519366,Café
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Roba'iat Al Khayam (رباعيات الخيام),30.05979307599845,31.2226056195656,Café
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Garden Promenade Café,30.0570357967368,31.224656946185394,Café
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Tabali Bistro,30.065465,31.221444,Egyptian Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Qedra (قدرة),30.060623,31.220835,Falafel Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Saladero,30.065798508981683,31.220068821078026,Salad Place
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,The Palace (القصر),30.06741679829337,31.22643086883213,Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Antique Khana,30.06096907453914,31.222502671859722,Bistro
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,El Lido (ال ليدو),30.063381222525013,31.219971477985382,Burger Joint
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Simonds,30.059928671639945,31.222330507714204,Coffee Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Sky Lounge,30.071759583616515,31.227589118046257,Lounge
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Willow Steam Spa at Fairmont Nile City,30.071739479812454,31.22748191090148,Spa
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Nile City Towers,30.071733582710994,31.22781890509914,Shopping Mall
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Nūn Center,30.05731992376068,31.22161030769348,Yoga Studio
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Starbucks (ستاربكس),30.071733582710994,31.22781890509914,Coffee Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Fairmont Gold Club Lounge,30.07193691548312,31.22752611895818,Lounge
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Pub 28,30.062815361899837,31.2198222871899,Pub
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Cova,30.065676,31.21989,Café
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Mahraja,30.063276760541807,31.2186062335968,Indian Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Towers Mall - Fairmont Nile City,30.07193976645164,31.227688193321228,Shopping Mall
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Mezcal,30.067389531023718,31.219792377319504,Peruvian Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Gù Bar - Tabla,30.056863403442097,31.22641313501254,Bar
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Osole Mio,30.071854,31.227813,Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Costa Coffee,30.065296339346418,31.221438646316525,Coffee Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Batates & Zalabya (بطاطس آند زلابيا),30.06156181684793,31.21887320305746,Food Stand
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Onyx Lounge,30.07194667191831,31.227551462940955,Lounge
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Bokharest Black Cafe,30.0607299451078,31.220705658565837,Café
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Yokal (يوكل),30.059926940160953,31.22117420238015,Sandwich Place
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Dar Noura (دار نوره),30.07196896721838,31.227634329055373,Middle Eastern Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Risas,30.056544853113927,31.22632704785916,Lounge
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Black Liquid Coffee,30.072007553823493,31.227718943073423,Coffee Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Napa Grill,30.07192160018871,31.22745475108465,New American Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Saigon,30.071924738772,31.22747041163894,Asian Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Renaissance Nile Towers Cinema,30.071713290068548,31.227800058903217,Multiplex
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Casper & Gambini's,30.071718890999954,31.227785954184263,Italian Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Torii Japanese Restaurant,30.056562928935175,31.225058675221852,Japanese Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,The Bakery Shop (TBS),30.07167864328075,31.227789867321842,Bakery
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Egyptian Nights,30.05699483362221,31.224544067691806,Beer Garden
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Wekalat El Balah (وكالة البلح),30.059954616164905,31.22930479250767,Flea Market
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,KFC,30.069492,31.227499,Fried Chicken Joint
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Nile Cart (حنطور النيل),30.066788517255397,31.228790502740207,Moving Target
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Zeitouna (زيتونة),30.071724609060016,31.227806812331725,Bistro
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,By Three Kaffee,30.071567,31.227818,Café
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Scoops,30.071610158989788,31.227816939353946,Ice Cream Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Bar Kaya,30.07163801318396,31.227564811706547,Middle Eastern Restaurant
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,The Deli,30.071653,31.227622,Deli / Bodega
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Carvel,30.071767999319775,31.227736473083496,Ice Cream Shop
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Fairmont Nile City Hotel Gym And Sport Club,30.071821,31.227764,Gym / Fitness Center
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Obar,30.07179121111178,31.227468252182007,Bar
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Regus - Cairo Nile City Towers,30.0719,31.228,Business Service
"Boulaq ,egypt",cairo,30.063092600000004,31.228925529262085,Fitness Center - Fairmont Nile City,30.071905898719933,31.227533048227162,Gym / Fitness Center
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Saints Sergius & Bacchus Cavern Church (كنيسة أبى سرجة الأثرية - كنيسة الشهيدين سرجيوس وواخس),30.00640965870575,31.23067450865113,Historic Site
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Hanging Church (الكنيسة المعلقة),30.005608881234163,31.229873294030366,Historic Site
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Historical Religious Complex (مجمع الاديان),30.006922,31.231088,Historic Site
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Mar Guirgis Church (كنيسة مارجرجس),30.007094543128993,31.230450756220787,Church
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Darb 1718 (درب 1718),30.003013778114752,31.23180959777649,Art Gallery
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Coptic Museum (المتحف القبطى),30.006105786904058,31.230137713578205,History Museum
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Babylon Fortress (حصن بابليون),30.005986376599814,31.22984144031321,Historic Site
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Nile Peking,30.007053096547747,31.226505240224505,Chinese Restaurant
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Um Kalthoum Museum (متحف ام كلثوم),30.00780083937487,31.225648814476536,Art Museum
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Souq Al Fustat (سوق الفسطاط),30.008787728031482,31.23122932192152,Arts & Crafts Store
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Al Manesterli Pedestrian Wood Bridge (كوبري المنسترلي الخشب),30.009472326052926,31.226418167352676,Pedestrian Plaza
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Nile Crystal,29.998306909115716,31.227695285243037,Boat or Ferry
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Al Khan Oriental & Chinese Restaurant (مطعم الخان),30.008637,31.231309,Middle Eastern Restaurant
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Nilometer (مقياس النيل),30.00692087386445,31.2250542640686,Historic Site
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,old cairo restaurant & coffee,30.007698,31.230277,Restaurant
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Mar Girgis Metro Station (محطة مترو مار جرجس),30.005871008301323,31.229522824287415,Metro Station
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Manasterly Palace (قصر المانسترلى),30.007292891041086,31.224877355121425,Historic Site
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Fish Boat,30.006199,31.225374,Middle Eastern Restaurant
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Egyptian Geological Museum (متحف الجيولوجيا),30.000800076980003,31.228404783945653,Science Museum
"Coptic Cairo ,egypt",cairo,30.0064777,31.231841015688115,Fil Rawa'an (في الروقان),30.011393,31.223285,Café
"Downtown Cairo ,egypt",cairo,30.088761199999997,31.2898195,Hadayek El Qobba Sq. (ميدان حدائق القبة),30.087195639541903,31.29013168285248,Plaza
"Downtown Cairo ,egypt",cairo,30.088761199999997,31.2898195,Carrefour (كارفور),30.086864719476274,31.28418931351268,Supermarket
"Downtown Cairo ,egypt",cairo,30.088761199999997,31.2898195,Zalats Crépe & Pizza,30.08372042064985,31.284276143092246,Creperie
"Downtown Cairo ,egypt",cairo,30.088761199999997,31.2898195,Smart gym,30.09179016501314,31.290450153265148,Gym / Fitness Center
"Downtown Cairo ,egypt",cairo,30.088761199999997,31.2898195,Kobri Al Qubba Metro Station (محطة مترو كوبري القبة),30.086935744397326,31.293815374374386,Metro Station
"Downtown Cairo ,egypt",cairo,30.088761199999997,31.2898195,Saraya Mall (سرايا مول),30.086860790831512,31.284169980803153,Shopping Mall
"Downtown Cairo ,egypt",cairo,30.088761199999997,31.2898195,Zalats Crépé & Bakery,30.085998103128404,31.283600055295476,Creperie
"Downtown Cairo ,egypt",cairo,30.088761199999997,31.2898195,Hammamat Al Qubba Metro Station (محطة مترو حمامات القبة),30.090940494934166,31.299339040152816,Metro Station
"El Manial ,egypt",cairo,29.952955499999998,31.2395844,Ondine,29.953043371710006,31.241037817012796,Middle Eastern Restaurant
"El Manial ,egypt",cairo,29.952955499999998,31.2395844,Nile River Garden,29.955489,31.24253,Garden
"El Manial ,egypt",cairo,29.952955499999998,31.2395844,Rafaheya,29.958097888166723,31.235599070664648,Playground
"El Manial ,egypt",cairo,29.952955499999998,31.2395844,Ramadan Fel-Felucca,29.956948794238457,31.245576435056634,Buffet
"El Marg ,egypt",cairo,30.152778,31.338333000000002,Popeye Pastries,30.151228,31.338115,Middle Eastern Restaurant
"El Marg ,egypt",cairo,30.152778,31.338333000000002,New El Marg Metro Station (محطة مترو المرج الجديدة),30.15565070961909,31.33747038956733,Metro Station
"El Marg ,egypt",cairo,30.152778,31.338333000000002,El Prince Cafe,30.146314738085053,31.335325241088867,Café
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,El Gomhuria Restaurant (مطعم الجمهوريه),30.118350564049216,31.317628696409884,Falafel Restaurant
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,Al Helmeya Sq (ميدان الحلمية),30.11400624169519,31.313176651423493,Plaza
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,Helmiyat Al Zaitoun Metro Station (محطة مترو حلمية الزيتون),30.113825790688814,31.31394803524017,Metro Station
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,El Matariya Club (نادي المطرية),30.119312893020304,31.311550140380856,Sports Club
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,El-Saadawy Cafe,30.11182441472096,31.31646363193126,Café
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,Omar Techno Gym,30.11294018119117,31.31485590993461,Gym / Fitness Center
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,El Matariya Metro Station (محطة مترو المطرية),30.121319727463778,31.313867568969723,Metro Station
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,بروست الديك,30.11155353370812,31.317522564308288,Fried Chicken Joint
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,El Matariya Sq (ميدان المطرية),30.11529910179851,31.306234002113346,Plaza
"El Matareya, Cairo ,egypt",cairo,30.1155032,31.310218206424608,Randevu Cafe,30.117767718714987,31.32026731967926,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Al-Rehab Sports Club (نادي الرحاب الرياضي),30.065694588564202,31.491700241261178,Sports Club
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,GUC Garden,30.06430877040464,31.494288182903155,Park
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,T.G.I. Friday's,30.058992396916512,31.489338328226633,American Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,La Poire Cafe,30.065937024702226,31.49617195129394,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Ibn El Sham (ابن الشام),30.05688652799404,31.491358669073488,Syrian Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Rehab Food Court,30.058939139975337,31.48950267612243,Food Court
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Dahan Grill (الدهان),30.0588604088461,31.48949709849252,Kebab Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Grand Kunafa (غراند كنافة),30.057105944433193,31.492451176220335,Dessert Shop
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Zack's Bakery Café,30.059047118320258,31.495871543884274,Bakery
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Top Fruit (توب فروت),30.055984692837797,31.492205146910578,Juice Bar
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Smiley's Grill,30.059139977389282,31.496043205261227,Sandwich Place
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Maharaja,30.055486305520304,31.491990093926823,Indian Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Kansas Fried Chicken,30.05686001293473,31.49174319560834,Fried Chicken Joint
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Papa John's Pizza,30.05874184841816,31.490435093924873,Pizza Place
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Pizza Di Napoli,30.0557308,31.4920823,Pizza Place
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Arabiata (أرابياتا),30.059038199729507,31.489877117282735,Falafel Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,CoffeeShop Company,30.0579841537152,31.491213196493945,Coffee Shop
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Bab El Harah (باب الحاره),30.057429271123386,31.491192117604644,Falafel Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Escalino,30.0580868394909,31.492378806835788,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Al Madina Al Monawara (المدينة المنورة),30.055868109084994,31.491738607816828,Dairy Store
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Chicken Tikka (دجاج تكا),30.05891711547732,31.49007797241211,Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,The Coffee Bean & Tea Leaf,30.061515848529016,31.4822920621864,Coffee Shop
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Costa Coffee,30.058749968714086,31.489498615264893,Coffee Shop
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Al Haty Restaurant,30.057066721985596,31.49120324723923,Kebab Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Quick 24,30.058616008161238,31.489942159673024,Candy Store
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Samir & Aly Stationery (مكتبات سمير و علي),30.058166909895622,31.491650043541398,Stationery Store
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Crab House,30.0554524483095,31.492646894184727,Seafood Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,McDonald's,30.059051810968636,31.488536031150584,Fast Food Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Cafe Jazz,30.05945163043944,31.496413709488014,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,KFC,30.05897193619255,31.48837713096369,Fried Chicken Joint
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Rehab Commercial Market (سوق الرحاب التجاري),30.057000266840074,31.491611000855297,Market
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Cappuccino Cafe,30.05747675542959,31.491706665989668,Hookah Bar
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Rehab Sports Club Gym,30.066385540925694,31.490010239312678,Gym
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Metro Market,30.061716,31.4819,Supermarket
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Vodafone (فودافون),30.058208432119955,31.49223398472178,Mobile Phone Shop
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Berry House Cafe & Grill,30.05966752981089,31.49599474866031,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Arabiata (ارابياتا),30.06646697835007,31.493959115970085,Falafel Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Pizza Hut,30.058971243931513,31.488489667822282,Pizza Place
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Rehab Mall 2,30.061487646247457,31.482402134293064,Shopping Mall
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Oneway Caffe,30.056506457552143,31.490986316075052,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Calypso,30.055451881060197,31.491778711190133,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Peking,30.0663799306526,31.493384640931158,Chinese Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Paintball Field Rehab City,30.06575554225188,31.488632562585288,Paintball Field
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Rehab Pharmacy,30.064789,31.491212,Pharmacy
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Mo'men & Bashar (مؤمن و بشار),30.061487646247457,31.482402134293064,Supermarket
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Masraweya Cafe (المصراويه كافيه),30.056473132492044,31.492626033061292,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Al Aseel Al Demeshqi (الأصيل الدمشقى),30.05700141691528,31.49199106376001,Syrian Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Spectra,30.065072549745366,31.494764615598434,Restaurant
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Rehab Cinema,30.059139638893726,31.49606815508347,Movie Theater
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Que Star,30.057500403681257,31.49201258213635,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Syrian Flavor,30.05647,31.492657,Café
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Rehab Private Pool,30.06660141409641,31.492377401246856,Pool
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Shababik,30.05684666887006,31.491387899537617,Hookah Bar
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Buffalo Burger,30.058887,31.489803,Burger Joint
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Caramel Cafe,30.05745889967129,31.49164446601562,Hookah Bar
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Espresso Cafe (اسبريسو كافيه),30.055947087428777,31.49219271603074,Hookah Bar
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Cinema Park (حديقة الشاشة الخارجية),30.066278,31.494215,Park
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Tennis Courts- Al Rehab Club (ملاعب التنس),30.06620126543696,31.49436626644392,Tennis Court
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Chocolate Bar,30.057773923178825,31.491454829978377,Dessert Shop
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Arafa Group,30.06292026189018,31.481420406682503,Department Store
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Baron Bakery (مخبز البارون),30.05710552083996,31.491175952884905,Bakery
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Zalat Cafe,30.05650829241264,31.492419190335212,Hookah Bar
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Best Buy Supermarket,30.057002372612157,31.49128750380345,Supermarket
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,El Mahmal Market (المحمل),30.058722247944953,31.495308842144453,Supermarket
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Awlad Ragab (اولاد رجب),30.05875229019886,31.495648920536038,Supermarket
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Fit Myway Gym,30.058942195724633,31.495827534351456,Gym
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Abo Mazen (أبو مازن),30.0555,31.490894,Shawarma Place
"El Rehab ,egypt",cairo,30.063584000000002,31.4889939,Tseppas MG (تسيباس),30.055334,31.492643,Dessert Shop
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Corniche El Sahel (كورنيش الساحل),30.09269354010042,31.23595476150513,Waterfront
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Bebo (بيبو),30.090033995359537,31.24159812927246,Egyptian Restaurant
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Sobhy Kaber Grills,30.084134852754836,31.234561397030774,Egyptian Restaurant
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,La Vie,30.09405851993295,31.237249234804114,Café
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Awlad Abdo El Gazar (مطعم اولاد عبده الجزار),30.09210716889035,31.240249689440088,Kebab Restaurant
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Kababgy El Araby (كبابجى العربى),30.092954799417246,31.24534168323295,Kebab Restaurant
